,/devices#IntGW-01/metrics/disk-device-write-latency,/devices#IntGW-01/metrics/cpu,/devices#IntGW-02/metrics/cpu,type,type_code,/time
5770,294923748672.0,2.638475683e+16,2.453835441e+16,ixnetwork-bgp-hijacking-start,11,2020-07-03 02:16:00
5771,294923748672.0,2.638490113e+16,2.453849996e+16,ixnetwork-bgp-hijacking-start,11,2020-07-03 02:17:00
5772,0.0,2.638504669e+16,2.453864706e+16,ixnetwork-bgp-hijacking-start,11,2020-07-03 02:18:00
5773,294923748672.0,2.638519801e+16,2.4538804e+16,ixnetwork-bgp-hijacking-stop,12,2020-07-03 02:19:00
5774,0.0,2.638535227e+16,2.453895895e+16,ixnetwork-bgp-hijacking-stop,12,2020-07-03 02:20:00
5775,0.0,2.638550468e+16,2.453911425e+16,ixnetwork-bgp-hijacking-stop,12,2020-07-03 02:21:00
5776,0.0,2.638565724e+16,2.453926904e+16,ixnetwork-bgp-hijacking-stop,12,2020-07-03 02:22:00
5777,294928918028.0,2.638581051e+16,2.453942377e+16,ixnetwork-bgp-hijacking-stop,12,2020-07-03 02:23:00
5778,0.0,2.638581051e+16,2.453942377e+16,ixnetwork-bgp-hijacking-start,11,2020-07-03 02:24:00
5779,0.0,2.63861038e+16,2.453972033e+16,ixnetwork-bgp-hijacking-start,11,2020-07-03 02:25:00
5780,0.0,2.638624895e+16,2.453986724e+16,ixnetwork-bgp-hijacking-start,11,2020-07-03 02:26:00
5781,294934987783.0,2.638639437e+16,2.454001488e+16,ixnetwork-bgp-hijacking-start,11,2020-07-03 02:27:00
5782,294934987783.0,2.638653857e+16,2.454016132e+16,ixnetwork-bgp-hijacking-start,11,2020-07-03 02:28:00
5783,294934987783.0,2.638668921e+16,2.4540313e+16,ixnetwork-bgp-hijacking-stop,12,2020-07-03 02:29:00
5784,0.0,2.638684347e+16,2.454046777e+16,ixnetwork-bgp-hijacking-stop,12,2020-07-03 02:30:00
5785,294938460060.0,2.638699593e+16,2.454062317e+16,ixnetwork-bgp-hijacking-stop,12,2020-07-03 02:31:00
5786,0.0,2.638714955e+16,2.454077817e+16,ixnetwork-bgp-hijacking-stop,12,2020-07-03 02:32:00
5787,0.0,2.638730385e+16,2.45409337e+16,ixnetwork-bgp-hijacking-stop,12,2020-07-03 02:33:00
5788,294938460060.0,2.638745202e+16,2.454108386e+16,ixnetwork-bgp-hijacking-start,11,2020-07-03 02:34:00
5789,0.0,2.63875984e+16,2.454123123e+16,ixnetwork-bgp-hijacking-start,11,2020-07-03 02:35:00
5790,294944576440.0,2.638774444e+16,2.454137966e+16,ixnetwork-bgp-hijacking-start,11,2020-07-03 02:36:00
5791,0.0,2.638789253e+16,2.454152733e+16,ixnetwork-bgp-hijacking-start,11,2020-07-03 02:37:00
5792,294944576440.0,2.638803843e+16,2.454167657e+16,ixnetwork-bgp-hijacking-start,11,2020-07-03 02:38:00
5793,294944576440.0,2.638818802e+16,2.454182683e+16,ixnetwork-bgp-hijacking-stop,12,2020-07-03 02:39:00
5794,294948260875.0,2.638834097e+16,2.45419807e+16,ixnetwork-bgp-hijacking-stop,12,2020-07-03 02:40:00
5795,0.0,2.638849344e+16,2.454213387e+16,ixnetwork-bgp-hijacking-stop,12,2020-07-03 02:41:00
5796,0.0,2.638864479e+16,2.45422867e+16,ixnetwork-bgp-hijacking-stop,12,2020-07-03 02:42:00
5797,0.0,2.638879607e+16,2.454243977e+16,ixnetwork-bgp-hijacking-stop,12,2020-07-03 02:43:00
5798,0.0,2.6388945e+16,2.454259214e+16,ixnetwork-bgp-hijacking-start,11,2020-07-03 02:44:00
5799,0.0,2.638909007e+16,2.454273997e+16,ixnetwork-bgp-hijacking-start,11,2020-07-03 02:45:00
5800,0.0,2.63892386e+16,2.454288828e+16,ixnetwork-bgp-hijacking-start,11,2020-07-03 02:46:00
5801,294955619409.0,2.638938446e+16,2.454303547e+16,ixnetwork-bgp-hijacking-start,11,2020-07-03 02:47:00
5802,294960611840.0,2.638953065e+16,2.454318178e+16,ixnetwork-bgp-hijacking-start,11,2020-07-03 02:48:00
5803,294960611840.0,2.638968214e+16,2.454333494e+16,ixnetwork-bgp-hijacking-stop,12,2020-07-03 02:49:00
5804,0.0,2.638983575e+16,2.454348896e+16,ixnetwork-bgp-hijacking-stop,12,2020-07-03 02:50:00
5805,0.0,2.638998939e+16,2.454364384e+16,ixnetwork-bgp-hijacking-stop,12,2020-07-03 02:51:00
5806,0.0,2.639014199e+16,2.454379926e+16,ixnetwork-bgp-hijacking-stop,12,2020-07-03 02:52:00
5807,0.0,2.639029522e+16,2.454395405e+16,ixnetwork-bgp-hijacking-stop,12,2020-07-03 02:53:00
5808,294968228228.0,2.639043088e+16,2.454410859e+16,node-down,1,2020-07-03 02:54:00
5809,0.0,2.639043088e+16,2.454426608e+16,node-down,1,2020-07-03 02:55:00
5810,294968228228.0,2.639043088e+16,2.454442943e+16,node-down,1,2020-07-03 02:56:00
5811,0.0,2.639043088e+16,2.454459226e+16,node-down,1,2020-07-03 02:57:00
5812,294968228228.0,2.639043088e+16,2.454475651e+16,node-down,1,2020-07-03 02:58:00
5813,0.0,2.639043088e+16,2.454491852e+16,node-up,2,2020-07-03 02:59:00
5814,0.0,2.639056558e+16,2.454507493e+16,node-up,2,2020-07-03 03:00:00
5815,0.0,2.639071769e+16,2.454522888e+16,node-up,2,2020-07-03 03:01:00
5816,294972445632.0,2.639086896e+16,2.45453836e+16,node-up,2,2020-07-03 03:02:00
5817,0.0,2.639102236e+16,2.454553909e+16,node-up,2,2020-07-03 03:03:00
5818,0.0,2.639117306e+16,2.454569355e+16,node-up,2,2020-07-03 03:04:00
5819,294976938576.0,2.639132333e+16,2.454574238e+16,node-down,1,2020-07-03 03:05:00
5820,0.0,2.639148242e+16,2.454574238e+16,node-down,1,2020-07-03 03:06:00
5821,0.0,2.639164116e+16,2.454574238e+16,node-down,1,2020-07-03 03:07:00
5822,0.0,2.639180023e+16,2.454574238e+16,node-down,1,2020-07-03 03:08:00
5823,294981728013.0,2.639195982e+16,2.454574238e+16,node-down,1,2020-07-03 03:09:00
5824,0.0,2.639211906e+16,2.454581853e+16,node-up,2,2020-07-03 03:10:00
5825,294989191269.0,2.639227214e+16,2.454597528e+16,node-up,2,2020-07-03 03:11:00
5826,294989191269.0,2.639242338e+16,2.454613111e+16,node-up,2,2020-07-03 03:12:00
5827,294989191269.0,2.639257435e+16,2.45462862e+16,node-up,2,2020-07-03 03:13:00
5828,294989191269.0,2.639272519e+16,2.454644095e+16,node-up,2,2020-07-03 03:14:00
5829,294989191269.0,2.639287543e+16,2.454659496e+16,node-down,1,2020-07-03 03:15:00
5830,0.0,2.639302555e+16,2.454675135e+16,node-down,1,2020-07-03 03:16:00
5831,0.0,2.639317705e+16,2.454690662e+16,node-down,1,2020-07-03 03:17:00
5832,294992722104.0,2.639332911e+16,2.454706239e+16,node-down,1,2020-07-03 03:18:00
5833,0.0,2.639347973e+16,2.454721703e+16,node-down,1,2020-07-03 03:19:00
5834,294998367777.0,2.639362941e+16,2.454737174e+16,node-up,2,2020-07-03 03:20:00
5835,294999280546.0,2.639378084e+16,2.454752698e+16,node-up,2,2020-07-03 03:21:00
5836,294999280546.0,2.639378084e+16,2.454752698e+16,node-up,2,2020-07-03 03:22:00
5837,0.0,2.639408223e+16,2.454783461e+16,node-up,2,2020-07-03 03:23:00
5838,0.0,2.63942327e+16,2.454798888e+16,node-up,2,2020-07-03 03:24:00
5839,0.0,2.639438363e+16,2.454814241e+16,node-up,2,2020-07-03 03:25:00
5840,0.0,2.639451624e+16,2.454827944e+16,node-down,1,2020-07-03 03:26:00
5841,295003196062.0,2.639464171e+16,2.454840777e+16,node-down,1,2020-07-03 03:27:00
5842,0.0,2.639476743e+16,2.454853775e+16,node-down,1,2020-07-03 03:28:00
5843,0.0,2.639489223e+16,2.454866694e+16,node-down,1,2020-07-03 03:29:00
5844,295008838197.0,2.639501812e+16,2.454879474e+16,node-down,1,2020-07-03 03:30:00
5845,0.0,2.639515785e+16,2.454893968e+16,node-up,2,2020-07-03 03:31:00
5846,0.0,2.639530993e+16,2.454909518e+16,node-up,2,2020-07-03 03:32:00
5847,0.0,2.639546226e+16,2.454925135e+16,node-up,2,2020-07-03 03:33:00
5848,0.0,2.639561373e+16,2.454940742e+16,node-up,2,2020-07-03 03:34:00
5849,295009686394.0,2.639576672e+16,2.454956422e+16,node-up,2,2020-07-03 03:35:00
5850,295013432126.0,2.639591051e+16,2.454971201e+16,node-down,1,2020-07-03 03:36:00
5851,295013432126.0,2.639604107e+16,2.454984446e+16,node-down,1,2020-07-03 03:37:00
5852,0.0,2.639617074e+16,2.454997633e+16,node-down,1,2020-07-03 03:38:00
5853,0.0,2.639630048e+16,2.455010595e+16,node-down,1,2020-07-03 03:39:00
5854,295019496975.0,2.639642989e+16,2.455023731e+16,node-down,1,2020-07-03 03:40:00
5855,0.0,2.639656268e+16,2.455037369e+16,node-up,2,2020-07-03 03:41:00
5856,295020350587.0,2.639671301e+16,2.455052837e+16,node-up,2,2020-07-03 03:42:00
5857,0.0,2.639686335e+16,2.455068308e+16,node-up,2,2020-07-03 03:43:00
5858,0.0,2.639701231e+16,2.455083638e+16,node-up,2,2020-07-03 03:44:00
5859,295020350587.0,2.639716445e+16,2.45509917e+16,node-up,2,2020-07-03 03:45:00
5860,0.0,2.639731572e+16,2.455114697e+16,interface-down,3,2020-07-03 03:46:00
5861,295023455022.0,2.639746106e+16,2.455130138e+16,interface-down,3,2020-07-03 03:47:00
5862,295023455022.0,2.639760655e+16,2.455145559e+16,interface-down,3,2020-07-03 03:48:00
5863,295023455022.0,2.639775333e+16,2.455160948e+16,interface-down,3,2020-07-03 03:49:00
5864,0.0,2.639789912e+16,2.455176332e+16,interface-down,3,2020-07-03 03:50:00
5865,0.0,2.639804455e+16,2.455191777e+16,interface-up,4,2020-07-03 03:51:00
5866,295029589834.0,2.639819759e+16,2.455207323e+16,interface-up,4,2020-07-03 03:52:00
5867,295029589834.0,2.639835018e+16,2.455222952e+16,interface-up,4,2020-07-03 03:53:00
5868,295029589834.0,2.639850142e+16,2.455238481e+16,interface-up,4,2020-07-03 03:54:00
5869,0.0,2.639865388e+16,2.455254127e+16,interface-up,4,2020-07-03 03:55:00
5870,295032899499.0,2.639880478e+16,2.455269797e+16,interface-up,4,2020-07-03 03:56:00
5871,295032899499.0,2.639895168e+16,2.455285257e+16,interface-down,3,2020-07-03 03:57:00
5872,295040284288.0,2.639909675e+16,2.455300744e+16,interface-down,3,2020-07-03 03:58:00
5873,295040284288.0,2.639924135e+16,2.455316173e+16,interface-down,3,2020-07-03 03:59:00
5874,0.0,2.639938838e+16,2.455331504e+16,interface-down,3,2020-07-03 04:00:00
5875,0.0,2.639953411e+16,2.455346878e+16,interface-down,3,2020-07-03 04:01:00
5876,295047533184.0,2.63996843e+16,2.455362206e+16,interface-up,4,2020-07-03 04:02:00
5877,295047533184.0,2.639983444e+16,2.455377617e+16,interface-up,4,2020-07-03 04:03:00
5878,295047533184.0,2.639998488e+16,2.455393142e+16,interface-up,4,2020-07-03 04:04:00
5879,295047533184.0,2.640013806e+16,2.455408757e+16,interface-up,4,2020-07-03 04:05:00
5880,295050537602.0,2.640028923e+16,2.455424272e+16,interface-up,4,2020-07-03 04:06:00
5881,0.0,2.640043783e+16,2.455439845e+16,interface-down,3,2020-07-03 04:07:00
5882,0.0,2.640058261e+16,2.45545542e+16,interface-down,3,2020-07-03 04:08:00
5883,0.0,2.64007253e+16,2.455470713e+16,interface-down,3,2020-07-03 04:09:00
5884,295056615073.0,2.640087139e+16,2.455486166e+16,interface-down,3,2020-07-03 04:10:00
5885,0.0,2.640101375e+16,2.455501498e+16,interface-down,3,2020-07-03 04:11:00
5886,295057459269.0,2.640116543e+16,2.45551687e+16,interface-up,4,2020-07-03 04:12:00
5887,295057459269.0,2.640131733e+16,2.4555324e+16,interface-up,4,2020-07-03 04:13:00
5888,295057459269.0,2.640146678e+16,2.455547749e+16,interface-up,4,2020-07-03 04:14:00
5889,295057459269.0,2.640161728e+16,2.455563036e+16,interface-up,4,2020-07-03 04:15:00
5890,295060837608.0,2.640176891e+16,2.455578676e+16,interface-up,4,2020-07-03 04:16:00
5891,0.0,2.640191157e+16,2.455594078e+16,interface-down,3,2020-07-03 04:17:00
5892,0.0,2.640203802e+16,2.455609062e+16,interface-down,3,2020-07-03 04:18:00
5893,0.0,2.640216454e+16,2.455624047e+16,interface-down,3,2020-07-03 04:19:00
5894,0.0,2.640216454e+16,2.455639127e+16,interface-down,3,2020-07-03 04:20:00
5895,0.0,2.640241817e+16,2.455654372e+16,interface-down,3,2020-07-03 04:21:00
5896,0.0,2.640254627e+16,2.455669438e+16,interface-up,4,2020-07-03 04:22:00
5897,295066961982.0,2.640269779e+16,2.455684956e+16,interface-up,4,2020-07-03 04:23:00
5898,0.0,2.640284926e+16,2.455700534e+16,interface-up,4,2020-07-03 04:24:00
5899,0.0,2.640300134e+16,2.455716079e+16,interface-up,4,2020-07-03 04:25:00
5900,0.0,2.640315241e+16,2.455731567e+16,interface-up,4,2020-07-03 04:26:00
5901,295070931003.0,2.64032996e+16,2.45574708e+16,interface-down,3,2020-07-03 04:27:00
5902,0.0,2.640343107e+16,2.455762176e+16,interface-down,3,2020-07-03 04:28:00
5903,295070931003.0,2.640356265e+16,2.455777453e+16,interface-down,3,2020-07-03 04:29:00
5904,295074400903.0,2.640369355e+16,2.455792513e+16,interface-down,3,2020-07-03 04:30:00
5905,295077203796.0,2.64038244e+16,2.455807731e+16,interface-down,3,2020-07-03 04:31:00
5906,0.0,2.640395515e+16,2.45582286e+16,interface-up,4,2020-07-03 04:32:00
5907,295077203796.0,2.640410216e+16,2.455838323e+16,interface-up,4,2020-07-03 04:33:00
5908,295077203796.0,2.640425405e+16,2.455853949e+16,interface-up,4,2020-07-03 04:34:00
5909,295077203796.0,2.640440472e+16,2.45586915e+16,interface-up,4,2020-07-03 04:35:00
5910,295080675051.0,2.640455489e+16,2.455884644e+16,interface-up,4,2020-07-03 04:36:00
5911,0.0,2.640470479e+16,2.455900176e+16,interface-down,3,2020-07-03 04:37:00
5912,0.0,2.640485415e+16,2.45591522e+16,interface-down,3,2020-07-03 04:38:00
5913,295080675051.0,2.640500348e+16,2.455930175e+16,interface-down,3,2020-07-03 04:39:00
5914,0.0,2.640515333e+16,2.455945165e+16,interface-down,3,2020-07-03 04:40:00
5915,295088445585.0,2.640530396e+16,2.455960251e+16,interface-down,3,2020-07-03 04:41:00
5916,295088445585.0,2.640545324e+16,2.455975154e+16,interface-down,3,2020-07-03 04:42:00
5917,295088445585.0,2.640560363e+16,2.455990963e+16,interface-up,4,2020-07-03 04:43:00
5918,0.0,2.640575454e+16,2.456006533e+16,interface-up,4,2020-07-03 04:44:00
5919,0.0,2.640590582e+16,2.456022061e+16,interface-up,4,2020-07-03 04:45:00
5920,295091699881.0,2.640605848e+16,2.456037709e+16,interface-up,4,2020-07-03 04:46:00
5921,295091699881.0,2.640621052e+16,2.456053116e+16,interface-up,4,2020-07-03 04:47:00
5922,295091699881.0,2.640621052e+16,2.456068367e+16,interface-down,3,2020-07-03 04:48:00
5923,295091699881.0,2.640651262e+16,2.456083336e+16,interface-down,3,2020-07-03 04:49:00
5924,0.0,2.640666318e+16,2.456098217e+16,interface-down,3,2020-07-03 04:50:00
5925,0.0,2.64068129e+16,2.456113129e+16,interface-down,3,2020-07-03 04:51:00
5926,0.0,2.640696329e+16,2.456128058e+16,interface-down,3,2020-07-03 04:52:00
5927,0.0,2.640711483e+16,2.456143538e+16,interface-up,4,2020-07-03 04:53:00
5928,295105489485.0,2.640726616e+16,2.456159112e+16,interface-up,4,2020-07-03 04:54:00
5929,295105489485.0,2.640741817e+16,2.456174632e+16,interface-up,4,2020-07-03 04:55:00
5930,0.0,2.640756966e+16,2.456190314e+16,interface-up,4,2020-07-03 04:56:00
5931,0.0,2.640772137e+16,2.456205797e+16,interface-up,4,2020-07-03 04:57:00
5932,0.0,2.640787187e+16,2.456221181e+16,interface-down,3,2020-07-03 04:58:00
5933,295108545885.0,2.640802121e+16,2.456235849e+16,interface-down,3,2020-07-03 04:59:00
5934,0.0,2.640817056e+16,2.456250783e+16,interface-down,3,2020-07-03 05:00:00
5935,295115322769.0,2.640831969e+16,2.456265552e+16,interface-down,3,2020-07-03 05:01:00
5936,0.0,2.640847003e+16,2.456280632e+16,interface-down,3,2020-07-03 05:02:00
5937,0.0,2.640862033e+16,2.456295946e+16,interface-up,4,2020-07-03 05:03:00
5938,295115322769.0,2.640877105e+16,2.456311617e+16,interface-up,4,2020-07-03 05:04:00
5939,0.0,2.640892305e+16,2.456327163e+16,interface-up,4,2020-07-03 05:05:00
5940,0.0,2.640907333e+16,2.456342672e+16,interface-up,4,2020-07-03 05:06:00
5941,0.0,2.640922432e+16,2.456358229e+16,interface-up,4,2020-07-03 05:07:00
5942,295120603364.0,2.640937563e+16,2.456373072e+16,interface-down,3,2020-07-03 05:08:00
5943,0.0,2.640952185e+16,2.456385915e+16,interface-down,3,2020-07-03 05:09:00
5944,0.0,2.640966912e+16,2.456398874e+16,interface-down,3,2020-07-03 05:10:00
5945,0.0,2.640981442e+16,2.45641186e+16,interface-down,3,2020-07-03 05:11:00
5946,295127724328.0,2.640995933e+16,2.456424796e+16,interface-down,3,2020-07-03 05:12:00
5947,0.0,2.641010543e+16,2.456437737e+16,interface-up,4,2020-07-03 05:13:00
5948,295127724328.0,2.641025564e+16,2.456452638e+16,interface-up,4,2020-07-03 05:14:00
5949,0.0,2.641040829e+16,2.456468207e+16,interface-up,4,2020-07-03 05:15:00
5950,295130971388.0,2.641055954e+16,2.456483822e+16,interface-up,4,2020-07-03 05:16:00
5951,0.0,2.641070898e+16,2.456499244e+16,interface-up,4,2020-07-03 05:17:00
5952,295130971388.0,2.641070898e+16,2.456499244e+16,interface-down,3,2020-07-03 05:18:00
5953,0.0,2.641101057e+16,2.456527735e+16,interface-down,3,2020-07-03 05:19:00
5954,295134429509.0,2.641116214e+16,2.456540986e+16,interface-down,3,2020-07-03 05:20:00
5955,0.0,2.641131109e+16,2.45655415e+16,interface-down,3,2020-07-03 05:21:00
5956,0.0,2.641146261e+16,2.456567174e+16,interface-down,3,2020-07-03 05:22:00
5957,295137563398.0,2.641161387e+16,2.456580434e+16,interface-up,4,2020-07-03 05:23:00
5958,295137563398.0,2.641176527e+16,2.456595167e+16,interface-up,4,2020-07-03 05:24:00
5959,295137563398.0,2.641191849e+16,2.456610711e+16,interface-up,4,2020-07-03 05:25:00
5960,0.0,2.641206992e+16,2.456626265e+16,interface-up,4,2020-07-03 05:26:00
5961,0.0,2.641222048e+16,2.456641728e+16,interface-up,4,2020-07-03 05:27:00
5962,295142820957.0,2.641237142e+16,2.456657109e+16,interface-up,4,2020-07-03 05:28:00
5963,0.0,2.641252151e+16,2.456672502e+16,interface-down,3,2020-07-03 05:29:00
5964,0.0,2.641267371e+16,2.456688019e+16,interface-down,3,2020-07-03 05:30:00
5965,295150573005.0,2.641282382e+16,2.456703418e+16,interface-down,3,2020-07-03 05:31:00
5966,295150573005.0,2.641297443e+16,2.456718894e+16,interface-down,3,2020-07-03 05:32:00
5967,295150573005.0,2.641312534e+16,2.456734313e+16,interface-down,3,2020-07-03 05:33:00
5968,0.0,2.641327584e+16,2.456749955e+16,interface-up,4,2020-07-03 05:34:00
5969,0.0,2.641342745e+16,2.456765267e+16,interface-up,4,2020-07-03 05:35:00
5970,0.0,2.641357914e+16,2.456780886e+16,interface-up,4,2020-07-03 05:36:00
5971,295153955915.0,2.641373052e+16,2.456796375e+16,interface-up,4,2020-07-03 05:37:00
5972,295153955915.0,2.641388307e+16,2.456812048e+16,interface-up,4,2020-07-03 05:38:00
5973,0.0,2.641403608e+16,2.456827574e+16,interface-down,3,2020-07-03 05:39:00
5974,0.0,2.641419029e+16,2.456843246e+16,interface-down,3,2020-07-03 05:40:00
5975,0.0,2.641434335e+16,2.456858915e+16,interface-down,3,2020-07-03 05:41:00
5976,0.0,2.641449556e+16,2.456874474e+16,interface-down,3,2020-07-03 05:42:00
5977,0.0,2.641464789e+16,2.456890075e+16,interface-down,3,2020-07-03 05:43:00
5978,0.0,2.641479822e+16,2.456905606e+16,interface-up,4,2020-07-03 05:44:00
5979,0.0,2.641494961e+16,2.456921142e+16,interface-up,4,2020-07-03 05:45:00
5980,0.0,2.641510049e+16,2.456936647e+16,interface-up,4,2020-07-03 05:46:00
5981,295163534721.0,2.641525171e+16,2.456952174e+16,interface-up,4,2020-07-03 05:47:00
5982,0.0,2.641540266e+16,2.456967679e+16,interface-up,4,2020-07-03 05:48:00
5983,295163534721.0,2.641554402e+16,2.456983106e+16,interface-down,3,2020-07-03 05:49:00
5984,0.0,2.641567097e+16,2.456998087e+16,interface-down,3,2020-07-03 05:50:00
5985,295170822184.0,2.641579797e+16,2.457013144e+16,interface-down,3,2020-07-03 05:51:00
5986,295171119155.0,2.641592493e+16,2.457028149e+16,interface-down,3,2020-07-03 05:52:00
5987,295171119155.0,2.641605141e+16,2.457043055e+16,interface-down,3,2020-07-03 05:53:00
5988,0.0,2.64161784e+16,2.457058004e+16,interface-up,4,2020-07-03 05:54:00
5989,295171119155.0,2.641632675e+16,2.457073356e+16,interface-up,4,2020-07-03 05:55:00
5990,0.0,2.641647737e+16,2.457088859e+16,interface-up,4,2020-07-03 05:56:00
5991,0.0,2.641662819e+16,2.457104248e+16,interface-up,4,2020-07-03 05:57:00
5992,0.0,2.641677981e+16,2.457119849e+16,interface-up,4,2020-07-03 05:58:00
5993,0.0,2.641692966e+16,2.457134825e+16,interface-down,3,2020-07-03 05:59:00
5994,295178033324.0,2.641707553e+16,2.457147759e+16,interface-down,3,2020-07-03 06:00:00
5995,295180847091.0,2.641722295e+16,2.45716056e+16,interface-down,3,2020-07-03 06:01:00
5996,0.0,2.641736824e+16,2.457173456e+16,interface-down,3,2020-07-03 06:02:00
5997,295181246702.0,2.64175148e+16,2.457186371e+16,interface-down,3,2020-07-03 06:03:00
5998,0.0,2.641765987e+16,2.457199241e+16,interface-up,4,2020-07-03 06:04:00
5999,295191795324.0,2.641781027e+16,2.457214149e+16,interface-up,4,2020-07-03 06:05:00
6000,0.0,2.641796097e+16,2.457229746e+16,interface-up,4,2020-07-03 06:06:00
6001,0.0,2.641811093e+16,2.457245136e+16,interface-up,4,2020-07-03 06:07:00
6002,0.0,2.641826157e+16,2.457260649e+16,interface-up,4,2020-07-03 06:08:00
6003,295197235117.0,2.641841154e+16,2.457276105e+16,interface-down,3,2020-07-03 06:09:00
6004,0.0,2.64185644e+16,2.457291661e+16,interface-down,3,2020-07-03 06:10:00
6005,0.0,2.641871712e+16,2.45730732e+16,interface-down,3,2020-07-03 06:11:00
6006,295203158816.0,2.641886999e+16,2.457322865e+16,interface-down,3,2020-07-03 06:12:00
6007,0.0,2.641902264e+16,2.457338533e+16,interface-down,3,2020-07-03 06:13:00
6008,0.0,2.641917416e+16,2.457354113e+16,interface-down,3,2020-07-03 06:14:00
6009,295203158816.0,2.641932598e+16,2.45736968e+16,interface-up,4,2020-07-03 06:15:00
6010,0.0,2.641932598e+16,2.45736968e+16,interface-up,4,2020-07-03 06:16:00
6011,295207242919.0,2.641962859e+16,2.457400658e+16,interface-up,4,2020-07-03 06:17:00
6012,295207242919.0,2.641977932e+16,2.457416123e+16,interface-up,4,2020-07-03 06:18:00
6013,0.0,2.641993037e+16,2.457431599e+16,interface-up,4,2020-07-03 06:19:00
6014,0.0,2.642006179e+16,2.457445023e+16,interface-down,3,2020-07-03 06:20:00
6015,295212962774.0,2.642018845e+16,2.457458028e+16,interface-down,3,2020-07-03 06:21:00
6016,295213345821.0,2.642031387e+16,2.457470978e+16,interface-down,3,2020-07-03 06:22:00
6017,295213345821.0,2.642043979e+16,2.457483901e+16,interface-down,3,2020-07-03 06:23:00
6018,0.0,2.642056555e+16,2.457496883e+16,interface-down,3,2020-07-03 06:24:00
6019,295213345821.0,2.642070622e+16,2.457511244e+16,interface-up,4,2020-07-03 06:25:00
6020,0.0,2.642085832e+16,2.457526878e+16,interface-up,4,2020-07-03 06:26:00
6021,295218079789.0,2.642101088e+16,2.457542512e+16,interface-up,4,2020-07-03 06:27:00
6022,0.0,2.642116323e+16,2.457558112e+16,interface-up,4,2020-07-03 06:28:00
6023,295218079789.0,2.642131598e+16,2.457573532e+16,interface-up,4,2020-07-03 06:29:00
6024,0.0,2.642146818e+16,2.457589147e+16,interface-down,3,2020-07-03 06:30:00
6025,295226727267.0,2.642161963e+16,2.457604689e+16,interface-down,3,2020-07-03 06:31:00
6026,0.0,2.642177211e+16,2.457620281e+16,interface-down,3,2020-07-03 06:32:00
6027,0.0,2.642192414e+16,2.457635855e+16,interface-down,3,2020-07-03 06:33:00
6028,295227156324.0,2.64220754e+16,2.457651445e+16,interface-down,3,2020-07-03 06:34:00
6029,0.0,2.642222765e+16,2.457666978e+16,interface-up,4,2020-07-03 06:35:00
6030,0.0,2.642238009e+16,2.457682622e+16,interface-up,4,2020-07-03 06:36:00
